activity_id,user_id,activity_type,duration_min,calories_burned,distance_km,date
act-002008,user-0370,yoga,67,222,0.0,2025-10-17 10:33:27
act-002009,user-0370,cycling,57,447,4.73,2025-08-04 07:42:22
act-002010,user-0370,cycling,59,563,6.71,2025-09-08 10:48:14
act-002011,user-0371,yoga,27,91,0.0,2025-08-05 00:15:16
act-002012,user-0371,swimming,74,999,0.0,2025-10-23 05:08:42
act-002013,user-0371,walking,39,171,5.14,2025-09-15 09:13:01
act-002014,user-0371,swimming,114,1510,0.0,2025-09-21 03:31:03
act-002015,user-0372,swimming,38,463,0.0,2025-08-02 12:38:49
act-002016,user-0372,walking,103,378,12.5,2025-10-12 10:12:13
act-002017,user-0372,cycling,72,662,9.77,2025-09-29 00:41:26
act-002018,user-0372,cycling,30,245,3.47,2025-08-05 23:55:47
act-002019,user-0372,walking,107,459,13.46,2025-10-05 16:45:16
act-002020,user-0372,cycling,38,352,4.55,2025-10-06 00:45:26
act-002021,user-0372,cycling,17,126,1.9,2025-08-13 23:49:00
act-002022,user-0373,yoga,119,289,0.0,2025-09-29 04:22:45
act-002023,user-0373,weight_training,19,100,0.0,2025-10-03 14:53:02
act-002024,user-0373,cycling,98,833,13.81,2025-09-29 22:52:11
act-002025,user-0373,yoga,104,309,0.0,2025-09-25 10:40:20
act-002026,user-0373,weight_training,31,193,0.0,2025-09-13 09:33:03
act-002027,user-0373,running,18,197,1.94,2025-09-30 22:04:12
act-002028,user-0373,cycling,80,708,9.57,2025-07-29 15:02:53
act-002029,user-0374,running,53,608,5.71,2025-08-16 10:09:55
act-002030,user-0374,cycling,53,362,6.05,2025-08-16 12:32:11
act-002031,user-0374,walking,110,482,15.79,2025-09-22 19:00:16
act-002032,user-0374,walking,111,356,10.04,2025-09-02 00:20:42
act-002033,user-0374,yoga,58,157,0.0,2025-09-08 13:52:12
act-002034,user-0374,running,81,703,7.11,2025-09-19 16:27:06
act-002035,user-0375,cycling,70,628,9.06,2025-08-31 20:57:05
act-002036,user-0375,running,76,886,9.7,2025-07-29 03:06:48
act-002037,user-0375,yoga,16,49,0.0,2025-10-14 11:17:38
act-002038,user-0375,swimming,63,666,0.0,2025-10-22 20:34:49
act-002039,user-0375,cycling,120,1149,12.84,2025-09-03 08:10:47
act-002040,user-0375,swimming,96,1044,0.0,2025-09-24 09:54:20
act-002041,user-0376,walking,84,367,8.0,2025-10-14 12:20:10
act-002042,user-0376,yoga,115,279,0.0,2025-08-29 05:32:06
act-002043,user-0376,swimming,21,297,0.0,2025-08-17 12:26:07
act-002044,user-0377,cycling,94,740,8.65,2025-08-09 20:12:40
act-002045,user-0377,walking,74,344,8.77,2025-07-29 07:18:39
act-002046,user-0377,weight_training,16,100,0.0,2025-08-07 04:56:05
act-002047,user-0378,cycling,87,743,11.51,2025-09-24 03:26:56
act-002048,user-0378,walking,87,311,10.11,2025-09-14 17:54:36
act-002049,user-0378,weight_training,49,274,0.0,2025-09-23 03:03:20
act-002050,user-0379,swimming,17,165,0.0,2025-10-23 17:15:55
act-002051,user-0379,cycling,72,655,8.61,2025-10-01 01:54:33
act-002052,user-0379,cycling,87,808,9.03,2025-08-13 03:19:58
act-002053,user-0379,yoga,15,43,0.0,2025-08-05 00:33:15
act-002054,user-0379,cycling,16,130,1.58,2025-09-05 18:09:46
act-002055,user-0379,walking,24,110,2.22,2025-09-30 15:01:46
act-002056,user-0380,cycling,30,272,4.14,2025-09-01 01:21:44
act-002057,user-0380,running,88,979,8.95,2025-10-22 23:09:29
act-002058,user-0380,walking,81,278,6.58,2025-10-03 10:17:22
act-002059,user-0380,running,74,666,10.66,2025-09-12 22:37:22
act-002060,user-0380,weight_training,53,348,0.0,2025-08-25 07:34:13
act-002061,user-0381,yoga,51,165,0.0,2025-09-26 04:57:02
act-002062,user-0381,running,60,668,8.25,2025-08-02 02:28:17
act-002063,user-0381,running,92,1069,9.62,2025-08-11 09:33:05
act-002064,user-0382,weight_training,117,635,0.0,2025-09-06 17:15:08
act-002065,user-0382,walking,104,390,13.84,2025-07-29 22:57:57
act-002066,user-0382,yoga,96,333,0.0,2025-08-25 01:22:06
act-002067,user-0382,yoga,81,281,0.0,2025-10-23 06:17:19
act-002068,user-0383,walking,90,365,8.67,2025-07-30 23:42:37
act-002069,user-0383,swimming,87,946,0.0,2025-09-28 17:49:43
act-002070,user-0383,weight_training,95,505,0.0,2025-10-19 06:47:29
act-002071,user-0383,swimming,16,179,0.0,2025-08-08 16:44:21
act-002072,user-0384,walking,66,243,7.79,2025-09-18 23:23:13
act-002073,user-0384,yoga,90,247,0.0,2025-10-20 14:10:43
act-002074,user-0384,cycling,71,641,6.54,2025-08-30 12:05:34
act-002075,user-0384,weight_training,19,127,0.0,2025-08-02 07:17:44
act-002076,user-0384,weight_training,30,187,0.0,2025-08-24 10:02:47
act-002077,user-0384,walking,93,314,7.93,2025-09-30 04:22:47
act-002078,user-0385,swimming,115,1208,0.0,2025-10-18 13:54:47
act-002079,user-0385,weight_training,115,630,0.0,2025-09-09 13:42:39
act-002080,user-0385,walking,95,419,8.76,2025-10-12 05:33:59
act-002081,user-0385,cycling,111,800,13.92,2025-07-30 09:56:27
act-002082,user-0385,cycling,81,682,6.74,2025-10-05 12:12:59
act-002083,user-0385,swimming,21,301,0.0,2025-07-29 19:04:44
act-002084,user-0386,walking,90,358,11.0,2025-10-01 19:29:21
act-002085,user-0386,swimming,28,312,0.0,2025-10-18 16:10:28
act-002086,user-0386,cycling,50,384,6.01,2025-08-23 21:50:31
act-002087,user-0386,yoga,53,173,0.0,2025-09-27 00:54:42
act-002088,user-0387,yoga,44,136,0.0,2025-08-09 11:07:19
act-002089,user-0387,walking,90,314,9.63,2025-09-16 04:06:17
act-002090,user-0387,walking,102,391,13.99,2025-10-13 00:42:29
act-002091,user-0387,cycling,113,1066,10.75,2025-09-25 19:38:09
act-002092,user-0387,walking,44,187,3.94,2025-09-10 14:27:04
act-002093,user-0387,yoga,80,256,0.0,2025-07-31 17:59:23
act-002094,user-0387,running,102,1220,11.15,2025-09-18 01:06:11
act-002095,user-0388,walking,88,330,10.06,2025-08-07 18:47:11
act-002096,user-0388,running,65,778,6.11,2025-08-20 13:41:37
act-002097,user-0388,yoga,67,177,0.0,2025-08-20 18:20:19
act-002098,user-0389,swimming,105,1239,0.0,2025-08-18 21:33:47
act-002099,user-0389,swimming,107,1173,0.0,2025-08-14 11:31:49
act-002100,user-0389,running,73,867,10.77,2025-09-23 13:10:56
act-002101,user-0390,weight_training,22,154,0.0,2025-08-10 04:50:01
act-002102,user-0390,yoga,99,240,0.0,2025-09-26 15:51:08
act-002103,user-0390,yoga,60,183,0.0,2025-08-27 09:00:41
act-002104,user-0390,yoga,109,346,0.0,2025-07-30 03:58:52
act-002105,user-0390,running,35,301,3.21,2025-10-04 13:52:36
act-002106,user-0390,walking,73,265,6.59,2025-09-10 10:09:35
act-002107,user-0390,running,111,1230,16.15,2025-08-15 17:17:37
act-002108,user-0391,weight_training,21,115,0.0,2025-10-14 03:21:40
act-002109,user-0391,cycling,50,403,5.93,2025-08-30 06:12:04
act-002110,user-0391,walking,57,272,5.55,2025-09-27 02:03:38
act-002111,user-0391,cycling,120,1015,10.7,2025-09-12 17:53:53
act-002112,user-0391,running,85,735,12.51,2025-07-30 15:31:13
act-002113,user-0391,running,17,152,2.22,2025-10-16 00:23:38
act-002114,user-0391,cycling,54,503,5.87,2025-08-02 04:59:52
act-002115,user-0391,yoga,115,367,0.0,2025-08-19 17:44:41
act-002116,user-0392,swimming,56,771,0.0,2025-10-07 02:43:37
act-002117,user-0392,weight_training,97,643,0.0,2025-08-05 10:00:25
act-002118,user-0392,running,42,406,5.46,2025-10-24 13:54:42
act-002119,user-0392,walking,34,118,4.93,2025-09-02 22:33:14
act-002120,user-0392,running,49,512,5.46,2025-10-05 23:13:18
act-002121,user-0392,swimming,57,721,0.0,2025-09-24 16:12:27
act-002122,user-0392,running,15,123,1.51,2025-07-27 18:30:49
act-002123,user-0393,weight_training,71,449,0.0,2025-08-01 00:29:12
act-002124,user-0393,cycling,103,694,14.33,2025-08-16 00:49:42
act-002125,user-0393,running,62,742,8.81,2025-09-11 07:51:59
act-002126,user-0393,weight_training,36,236,0.0,2025-08-23 15:39:12
act-002127,user-0394,running,28,331,2.91,2025-10-14 14:50:14
act-002128,user-0394,weight_training,70,495,0.0,2025-08-02 10:44:58
act-002129,user-0394,swimming,27,272,0.0,2025-10-24 02:44:58
act-002130,user-0394,yoga,33,106,0.0,2025-10-19 22:31:37
act-002131,user-0394,cycling,68,612,5.71,2025-09-26 18:43:39
act-002132,user-0394,cycling,100,749,8.73,2025-08-28 11:40:02
act-002133,user-0395,cycling,85,599,7.39,2025-10-13 01:50:03
act-002134,user-0395,weight_training,38,211,0.0,2025-08-24 06:33:30
act-002135,user-0395,swimming,88,1061,0.0,2025-10-08 15:12:23
act-002136,user-0396,swimming,18,204,0.0,2025-10-23 17:02:04
act-002137,user-0396,cycling,23,165,3.11,2025-08-14 05:49:58
act-002138,user-0396,cycling,17,132,1.69,2025-09-19 20:30:26
act-002139,user-0396,walking,80,265,10.12,2025-08-02 13:15:49
act-002140,user-0396,running,100,1088,10.69,2025-10-07 00:18:00
act-002141,user-0397,swimming,33,407,0.0,2025-09-26 14:18:34
act-002142,user-0397,weight_training,83,596,0.0,2025-09-04 23:24:54
act-002143,user-0397,walking,17,63,2.34,2025-08-01 14:34:22
act-002144,user-0397,running,111,1262,16.22,2025-10-06 06:34:32
act-002145,user-0397,swimming,87,890,0.0,2025-09-17 23:52:00
act-002146,user-0397,cycling,17,136,1.39,2025-09-20 19:05:23
act-002147,user-0397,swimming,77,914,0.0,2025-08-18 09:11:38
act-002148,user-0397,cycling,48,353,4.36,2025-09-12 13:01:06
act-002149,user-0398,swimming,72,792,0.0,2025-08-26 10:36:41
act-002150,user-0398,weight_training,69,490,0.0,2025-10-17 20:26:01
act-002151,user-0398,yoga,30,103,0.0,2025-08-17 05:33:47
act-002152,user-0398,walking,38,124,4.55,2025-10-18 17:27:35
act-002153,user-0398,walking,18,80,1.47,2025-08-05 14:46:55
act-002154,user-0399,cycling,43,294,3.89,2025-08-10 19:53:35
act-002155,user-0399,yoga,80,212,0.0,2025-08-19 03:45:41
act-002156,user-0399,running,119,998,12.32,2025-09-20 00:21:30
act-002157,user-0400,yoga,117,317,0.0,2025-09-28 04:47:40
act-002158,user-0400,cycling,64,443,7.7,2025-08-15 17:34:48
act-002159,user-0400,walking,22,84,2.72,2025-08-29 06:39:19
act-002160,user-0401,weight_training,86,573,0.0,2025-09-19 01:53:44
act-002161,user-0401,weight_training,33,158,0.0,2025-08-10 04:38:25
act-002162,user-0401,weight_training,46,307,0.0,2025-08-11 20:18:22
act-002163,user-0402,cycling,33,229,3.98,2025-09-21 23:40:48
act-002164,user-0402,weight_training,22,126,0.0,2025-08-20 07:16:25
act-002165,user-0402,swimming,116,1133,0.0,2025-08-11 16:42:32
act-002166,user-0402,swimming,18,227,0.0,2025-08-03 21:30:36
act-002167,user-0402,yoga,104,320,0.0,2025-09-28 01:07:30
act-002168,user-0403,weight_training,87,592,0.0,2025-09-20 00:34:12
act-002169,user-0403,yoga,104,347,0.0,2025-08-22 22:16:12
act-002170,user-0403,walking,104,436,13.89,2025-08-16 06:36:57
act-002171,user-0404,yoga,112,350,0.0,2025-10-24 01:38:14
act-002172,user-0404,running,20,219,2.62,2025-09-21 23:45:19
act-002173,user-0404,yoga,97,283,0.0,2025-10-22 10:09:59
act-002174,user-0405,weight_training,110,563,0.0,2025-10-05 16:10:13
act-002175,user-0405,cycling,62,448,7.1,2025-10-19 03:28:36
act-002176,user-0405,running,100,1107,8.68,2025-08-17 19:24:33
act-002177,user-0405,running,98,943,14.55,2025-08-15 00:12:53
act-002178,user-0405,swimming,29,380,0.0,2025-08-29 14:36:24
act-002179,user-0405,swimming,119,1380,0.0,2025-09-11 09:01:53
act-002180,user-0405,yoga,49,147,0.0,2025-07-27 07:48:13
act-002181,user-0406,running,91,945,10.34,2025-08-01 23:12:25
act-002182,user-0406,weight_training,42,287,0.0,2025-10-14 05:50:14
act-002183,user-0406,walking,114,505,13.1,2025-10-11 01:39:51
act-002184,user-0406,running,30,265,2.69,2025-08-30 23:35:33
act-002185,user-0406,cycling,43,296,6.14,2025-09-07 10:12:54
act-002186,user-0406,yoga,99,318,0.0,2025-08-02 07:49:48
act-002187,user-0406,weight_training,89,506,0.0,2025-08-16 05:51:03
act-002188,user-0407,cycling,89,641,8.45,2025-08-10 04:06:43
act-002189,user-0407,yoga,91,271,0.0,2025-07-29 15:02:32
act-002190,user-0407,weight_training,32,226,0.0,2025-10-12 02:03:20
act-002191,user-0408,cycling,54,414,5.34,2025-07-28 01:21:27
act-002192,user-0408,swimming,95,1035,0.0,2025-08-14 23:58:05
act-002193,user-0408,walking,62,233,5.61,2025-09-30 04:12:22
act-002194,user-0408,swimming,50,631,0.0,2025-09-08 06:47:24
act-002195,user-0409,running,56,664,7.79,2025-09-10 06:42:51
act-002196,user-0409,yoga,27,74,0.0,2025-10-20 03:24:46
act-002197,user-0409,cycling,62,428,6.02,2025-08-15 14:04:51
act-002198,user-0410,yoga,70,189,0.0,2025-10-18 03:06:52
act-002199,user-0410,weight_training,95,531,0.0,2025-08-11 14:08:24
act-002200,user-0410,yoga,49,128,0.0,2025-10-22 10:19:03
act-002201,user-0410,weight_training,109,708,0.0,2025-09-28 20:13:29
act-002202,user-0410,weight_training,64,434,0.0,2025-08-02 06:57:13
act-002203,user-0411,yoga,20,51,0.0,2025-10-17 03:58:19
act-002204,user-0411,cycling,53,367,6.39,2025-09-29 13:00:24
act-002205,user-0411,weight_training,66,323,0.0,2025-10-24 16:04:02
act-002206,user-0411,walking,77,316,7.69,2025-09-28 05:44:03
act-002207,user-0411,swimming,54,693,0.0,2025-07-27 07:43:49
act-002208,user-0411,yoga,22,66,0.0,2025-10-04 04:08:40
act-002209,user-0411,cycling,91,741,11.7,2025-09-03 05:31:42
act-002210,user-0411,cycling,102,747,10.16,2025-09-07 11:58:46
act-002211,user-0412,yoga,56,158,0.0,2025-08-30 02:59:00
act-002212,user-0412,swimming,67,879,0.0,2025-09-21 21:34:28
act-002213,user-0412,yoga,79,222,0.0,2025-10-03 17:36:38
act-002214,user-0412,yoga,116,280,0.0,2025-09-03 23:26:46
act-002215,user-0412,swimming,66,715,0.0,2025-08-19 18:42:19
act-002216,user-0413,running,71,781,10.23,2025-09-08 03:05:10
act-002217,user-0413,walking,95,332,9.37,2025-07-27 13:35:28
act-002218,user-0413,walking,43,137,4.98,2025-08-08 07:17:03
act-002219,user-0414,swimming,32,384,0.0,2025-09-13 01:42:47
act-002220,user-0414,running,115,1353,14.71,2025-09-30 05:12:35
act-002221,user-0414,swimming,15,210,0.0,2025-08-23 18:26:13
act-002222,user-0414,weight_training,33,187,0.0,2025-09-17 07:49:21
act-002223,user-0414,walking,56,214,7.71,2025-09-24 09:03:46
act-002224,user-0414,running,119,1406,11.82,2025-09-05 06:42:31
act-002225,user-0414,swimming,44,441,0.0,2025-08-08 17:32:11
act-002226,user-0415,running,50,416,6.43,2025-09-04 15:51:27
act-002227,user-0415,swimming,78,1000,0.0,2025-09-05 02:08:47
act-002228,user-0415,cycling,40,263,5.76,2025-10-03 02:21:56
act-002229,user-0415,yoga,104,311,0.0,2025-08-24 23:26:19
act-002230,user-0415,walking,106,481,10.11,2025-08-30 19:50:08
act-002231,user-0415,weight_training,29,149,0.0,2025-08-07 13:25:37
act-002232,user-0416,walking,28,129,3.48,2025-09-12 13:29:09
act-002233,user-0416,cycling,107,702,14.04,2025-08-28 20:27:44
act-002234,user-0416,weight_training,97,644,0.0,2025-09-12 19:38:43
act-002235,user-0416,running,54,597,7.81,2025-10-19 00:26:23
act-002236,user-0416,cycling,60,477,7.45,2025-09-21 07:33:30
act-002237,user-0416,cycling,55,467,8.11,2025-10-01 00:22:31
act-002238,user-0417,running,75,629,10.31,2025-08-24 03:51:39
act-002239,user-0417,yoga,90,276,0.0,2025-10-09 13:23:45
act-002240,user-0417,yoga,52,162,0.0,2025-08-20 09:39:42
act-002241,user-0417,walking,106,419,12.11,2025-07-30 14:40:11
act-002242,user-0417,weight_training,40,251,0.0,2025-08-27 12:12:12
act-002243,user-0417,running,44,440,5.6,2025-08-16 13:01:03
act-002244,user-0417,running,93,1012,9.96,2025-10-08 10:31:05
act-002245,user-0417,running,109,1255,14.74,2025-10-18 18:42:36
act-002246,user-0418,yoga,25,81,0.0,2025-09-12 08:03:00
act-002247,user-0418,swimming,91,1027,0.0,2025-10-01 22:27:54
act-002248,user-0418,yoga,21,72,0.0,2025-10-21 07:52:09
act-002249,user-0419,cycling,62,489,7.53,2025-09-01 16:04:38
act-002250,user-0419,walking,97,324,9.6,2025-07-28 16:45:33
act-002251,user-0419,cycling,49,379,6.06,2025-10-05 23:39:12
act-002252,user-0419,running,69,568,9.85,2025-09-28 16:14:43
act-002253,user-0419,running,25,250,3.63,2025-09-09 17:32:28
act-002254,user-0419,swimming,36,434,0.0,2025-09-21 17:35:59
act-002255,user-0419,swimming,88,1140,0.0,2025-09-20 02:50:32
act-002256,user-0419,weight_training,100,564,0.0,2025-10-04 21:00:31
act-002257,user-0420,weight_training,74,476,0.0,2025-08-20 01:24:51
act-002258,user-0420,walking,35,147,4.11,2025-09-21 00:01:11
act-002259,user-0420,walking,115,436,9.85,2025-09-12 09:42:12
act-002260,user-0420,swimming,32,369,0.0,2025-08-30 02:14:18
act-002261,user-0420,running,100,1197,11.15,2025-08-30 16:40:34
act-002262,user-0420,walking,111,385,13.74,2025-08-18 10:50:19
act-002263,user-0420,running,84,733,9.22,2025-09-27 18:43:24
act-002264,user-0421,cycling,22,208,1.86,2025-09-08 20:08:39
act-002265,user-0421,yoga,99,315,0.0,2025-08-01 00:47:20
act-002266,user-0421,yoga,87,230,0.0,2025-09-16 17:17:31
act-002267,user-0421,yoga,50,155,0.0,2025-09-23 14:04:32
act-002268,user-0421,walking,115,419,11.41,2025-08-15 23:47:58
act-002269,user-0421,yoga,54,165,0.0,2025-07-31 10:21:46
act-002270,user-0421,walking,97,377,13.12,2025-09-21 17:05:48
act-002271,user-0421,cycling,89,628,11.12,2025-10-10 05:35:06
act-002272,user-0422,weight_training,91,485,0.0,2025-09-08 17:18:00
act-002273,user-0422,running,24,241,2.83,2025-10-03 04:35:39
act-002274,user-0422,running,113,1005,15.52,2025-09-27 10:48:07
act-002275,user-0422,weight_training,97,607,0.0,2025-09-11 16:35:09
act-002276,user-0423,walking,69,291,9.14,2025-08-30 16:12:05
act-002277,user-0423,running,20,195,2.54,2025-08-12 21:50:16
act-002278,user-0423,swimming,57,625,0.0,2025-09-30 20:35:17
act-002279,user-0423,walking,21,69,2.66,2025-08-25 16:52:13
act-002280,user-0424,swimming,120,1672,0.0,2025-08-28 13:09:06
act-002281,user-0424,walking,103,394,9.29,2025-09-28 04:51:37
act-002282,user-0424,swimming,62,743,0.0,2025-08-01 15:38:27
act-002283,user-0425,swimming,86,899,0.0,2025-09-03 03:58:58
act-002284,user-0425,cycling,24,212,3.06,2025-07-29 05:58:57
act-002285,user-0425,walking,54,213,5.84,2025-08-08 15:12:19
act-002286,user-0425,running,95,1087,10.07,2025-09-15 10:18:47
act-002287,user-0425,yoga,50,172,0.0,2025-08-08 23:47:41
act-002288,user-0426,walking,51,179,4.56,2025-08-11 06:36:13
act-002289,user-0426,yoga,71,170,0.0,2025-08-11 23:30:32
act-002290,user-0426,cycling,46,303,5.41,2025-08-24 10:52:44
act-002291,user-0427,yoga,28,81,0.0,2025-08-12 20:28:01
act-002292,user-0427,weight_training,33,183,0.0,2025-10-09 16:39:04
act-002293,user-0427,walking,79,363,11.33,2025-09-07 21:10:26
act-002294,user-0427,yoga,46,144,0.0,2025-09-03 21:57:12
act-002295,user-0427,yoga,77,210,0.0,2025-07-28 18:37:25
act-002296,user-0428,yoga,82,246,0.0,2025-09-30 02:25:57
act-002297,user-0428,running,70,657,5.72,2025-10-02 04:55:15
act-002298,user-0428,swimming,108,1101,0.0,2025-08-10 12:18:37
act-002299,user-0428,walking,32,149,2.91,2025-09-26 22:41:14
act-002300,user-0428,weight_training,76,427,0.0,2025-08-12 14:21:14
act-002301,user-0428,cycling,99,916,9.95,2025-08-12 21:12:06
act-002302,user-0428,swimming,69,771,0.0,2025-09-28 22:24:40
act-002303,user-0429,cycling,74,511,7.27,2025-09-25 01:36:32
act-002304,user-0429,running,80,830,11.23,2025-09-08 04:46:10
act-002305,user-0429,cycling,107,955,10.08,2025-09-08 03:12:11
act-002306,user-0429,weight_training,16,96,0.0,2025-09-07 02:32:21
act-002307,user-0429,yoga,49,144,0.0,2025-08-10 19:30:59
act-002308,user-0430,yoga,58,178,0.0,2025-09-25 08:04:25
act-002309,user-0430,weight_training,98,682,0.0,2025-09-26 04:47:21
act-002310,user-0430,weight_training,103,661,0.0,2025-07-28 06:24:16
act-002311,user-0430,swimming,72,982,0.0,2025-09-09 07:50:11
act-002312,user-0430,yoga,67,232,0.0,2025-10-16 03:23:54
act-002313,user-0430,swimming,88,1048,0.0,2025-07-31 06:44:05
act-002314,user-0431,weight_training,30,180,0.0,2025-08-26 09:41:36
act-002315,user-0431,cycling,43,317,3.47,2025-10-03 06:04:45
act-002316,user-0431,yoga,42,148,0.0,2025-08-03 09:29:23
act-002317,user-0431,swimming,43,473,0.0,2025-08-19 04:53:03
act-002318,user-0431,weight_training,79,395,0.0,2025-10-11 03:32:32
act-002319,user-0431,running,104,1137,12.33,2025-08-28 04:08:27
act-002320,user-0431,running,46,499,4.1,2025-08-19 08:30:50
act-002321,user-0432,swimming,86,831,0.0,2025-10-19 18:53:51
act-002322,user-0432,cycling,88,713,10.89,2025-07-31 15:58:39
act-002323,user-0432,cycling,55,366,7.53,2025-08-25 01:34:18
act-002324,user-0432,weight_training,50,304,0.0,2025-08-07 17:49:22
act-002325,user-0432,weight_training,82,424,0.0,2025-08-15 08:01:44
act-002326,user-0433,running,101,1097,13.54,2025-10-08 22:42:04
act-002327,user-0433,yoga,38,134,0.0,2025-09-12 21:19:21
act-002328,user-0433,swimming,64,793,0.0,2025-07-28 10:44:32
act-002329,user-0433,walking,72,264,9.59,2025-08-11 13:04:40
act-002330,user-0433,walking,90,305,11.39,2025-08-30 18:21:31
act-002331,user-0433,swimming,94,920,0.0,2025-08-01 09:03:19
act-002332,user-0434,walking,62,293,5.69,2025-09-25 07:28:24
act-002333,user-0434,swimming,99,1360,0.0,2025-09-12 10:37:23
act-002334,user-0434,running,31,293,3.94,2025-07-26 23:37:07
act-002335,user-0434,swimming,102,1096,0.0,2025-07-30 17:26:58
act-002336,user-0434,running,33,272,4.68,2025-09-23 07:19:44
act-002337,user-0434,weight_training,77,474,0.0,2025-09-12 22:45:58
act-002338,user-0434,swimming,45,541,0.0,2025-09-11 04:39:06
act-002339,user-0435,running,88,935,9.42,2025-10-18 10:37:10
act-002340,user-0435,cycling,77,502,10.29,2025-09-30 12:29:07
act-002341,user-0435,weight_training,101,612,0.0,2025-07-30 00:23:11
act-002342,user-0435,running,32,380,4.32,2025-08-20 10:34:20
act-002343,user-0435,running,48,422,4.92,2025-07-28 03:05:31
act-002344,user-0435,cycling,67,492,8.69,2025-08-29 12:15:23
act-002345,user-0436,cycling,17,159,1.63,2025-08-08 13:28:54
act-002346,user-0436,running,68,733,9.94,2025-09-09 23:29:53
act-002347,user-0436,running,99,810,13.17,2025-10-13 22:20:13
act-002348,user-0436,running,99,949,11.68,2025-09-25 13:29:36
act-002349,user-0436,weight_training,32,178,0.0,2025-09-07 10:08:34
act-002350,user-0436,yoga,29,81,0.0,2025-09-06 06:10:52
act-002351,user-0436,yoga,71,233,0.0,2025-09-04 12:27:05
act-002352,user-0436,running,118,1412,12.95,2025-09-28 02:09:43
act-002353,user-0437,cycling,80,758,9.57,2025-10-13 19:49:33
act-002354,user-0437,weight_training,81,391,0.0,2025-09-05 07:49:18
act-002355,user-0437,cycling,51,338,6.83,2025-09-26 05:43:28
act-002356,user-0437,running,99,1097,11.11,2025-10-24 03:08:07
act-002357,user-0438,swimming,46,517,0.0,2025-09-14 21:39:33
act-002358,user-0438,walking,39,148,3.32,2025-10-21 18:21:05
act-002359,user-0438,swimming,53,519,0.0,2025-10-18 16:41:47
act-002360,user-0438,running,104,870,13.44,2025-09-06 04:35:25
act-002361,user-0438,weight_training,53,371,0.0,2025-10-21 21:04:41
act-002362,user-0438,weight_training,61,304,0.0,2025-07-29 00:41:17
act-002363,user-0438,cycling,100,938,13.05,2025-07-30 04:48:34
act-002364,user-0438,walking,64,242,7.11,2025-10-04 03:50:57
act-002365,user-0439,weight_training,53,323,0.0,2025-08-09 10:47:20
act-002366,user-0439,weight_training,25,125,0.0,2025-09-30 09:18:11
act-002367,user-0439,walking,39,168,4.61,2025-10-18 18:36:12
act-002368,user-0439,weight_training,65,388,0.0,2025-10-04 14:49:41
act-002369,user-0439,running,98,1004,12.96,2025-09-12 08:05:09
act-002370,user-0440,yoga,118,383,0.0,2025-09-05 11:23:27
act-002371,user-0440,walking,108,487,14.63,2025-09-30 22:19:48
act-002372,user-0440,swimming,50,687,0.0,2025-09-07 04:50:06
act-002373,user-0440,running,74,856,8.91,2025-09-11 20:50:26
act-002374,user-0440,weight_training,68,359,0.0,2025-10-17 12:30:16
act-002375,user-0440,walking,99,408,10.72,2025-10-23 06:32:14
act-002376,user-0441,running,57,655,7.7,2025-09-28 04:45:22
act-002377,user-0441,walking,61,217,4.96,2025-08-02 12:45:31
act-002378,user-0441,walking,91,291,10.34,2025-09-24 06:13:55
act-002379,user-0441,running,30,244,2.99,2025-10-03 09:01:21
act-002380,user-0441,swimming,65,818,0.0,2025-08-14 09:03:13
act-002381,user-0441,yoga,37,91,0.0,2025-10-04 10:05:40
act-002382,user-0441,yoga,105,286,0.0,2025-10-16 22:39:37
act-002383,user-0442,cycling,42,314,4.36,2025-10-15 00:52:01
act-002384,user-0442,cycling,98,702,12.11,2025-08-25 16:14:56
act-002385,user-0442,yoga,89,301,0.0,2025-09-09 09:21:43
act-002386,user-0442,yoga,61,187,0.0,2025-08-22 03:30:41
act-002387,user-0442,cycling,48,399,5.57,2025-08-03 11:14:41
act-002388,user-0443,running,35,371,4.88,2025-08-06 00:16:38
act-002389,user-0443,walking,88,344,7.46,2025-10-17 06:23:34
act-002390,user-0443,walking,95,382,12.74,2025-09-19 03:24:25
act-002391,user-0443,cycling,22,153,2.0,2025-10-07 12:53:51
act-002392,user-0443,yoga,57,161,0.0,2025-10-22 00:11:18
act-002393,user-0443,yoga,23,79,0.0,2025-09-16 05:29:16
act-002394,user-0444,yoga,79,239,0.0,2025-09-28 09:32:49
act-002395,user-0444,weight_training,38,204,0.0,2025-09-22 01:45:00
act-002396,user-0444,weight_training,91,580,0.0,2025-08-19 19:28:03
act-002397,user-0444,swimming,59,673,0.0,2025-09-20 21:11:18
act-002398,user-0444,swimming,15,165,0.0,2025-07-30 08:46:04
act-002399,user-0444,swimming,92,1052,0.0,2025-08-18 23:38:13
act-002400,user-0445,yoga,80,285,0.0,2025-08-22 03:12:51
act-002401,user-0445,swimming,97,1005,0.0,2025-09-09 15:12:46
act-002402,user-0445,cycling,115,1074,14.89,2025-10-15 08:07:30
act-002403,user-0445,cycling,22,204,3.25,2025-09-04 17:16:11
act-002404,user-0445,yoga,43,153,0.0,2025-10-24 02:09:12
act-002405,user-0445,running,82,916,10.05,2025-10-21 15:16:53
act-002406,user-0445,weight_training,64,438,0.0,2025-09-14 15:23:08
act-002407,user-0445,walking,61,290,7.37,2025-09-01 07:39:55
act-002408,user-0446,running,43,479,4.51,2025-08-01 22:38:49
